name,cate,dist,dire
m4_400m_front_1413.mp3,m4,400m,front
ak_600m_left_1414.mp3,ak,600m,left
ak_100m_front_1417.mp3,ak,100m,front
m4_200m_back_1420.mp3,m4,200m,back
ak_50m_front_1421.mp3,ak,50m,front
ak_200m_left_1422.mp3,ak,200m,left
m4_200m_front_1423.mp3,m4,200m,front
m4_100m_back_1430.mp3,m4,100m,back
ak_200m_left_1431.mp3,ak,200m,left
m4_50m_front_1434.mp3,m4,50m,front
m4_200m_back_1436.mp3,m4,200m,back
nogun_None_None_1441.mp3,nogun,None,None
ak_50m_right_1444.mp3,ak,50m,right
ak_0m_center_1449.mp3,ak,0m,center
m4_200m_front_1451.mp3,m4,200m,front
m4_50m_back_1452.mp3,m4,50m,back
m4_600m_front_1456.mp3,m4,600m,front
nogun_None_None_1458.mp3,nogun,None,None
ak_100m_right_1459.mp3,ak,100m,right
m4_400m_left_1460.mp3,m4,400m,left
ak_200m_front_1461.mp3,ak,200m,front
ak_200m_left_1464.mp3,ak,200m,left
ak_600m_front_1466.mp3,ak,600m,front
ak_200m_right_1468.mp3,ak,200m,right
nogun_None_None_1472.mp3,nogun,None,None
m4_50m_front_1474.mp3,m4,50m,front
ak_400m_right_1479.mp3,ak,400m,right
m4_50m_right_1482.mp3,m4,50m,right
ak_50m_left_1484.mp3,ak,50m,left
m4_0m_center_1485.mp3,m4,0m,center
ak_100m_back_1486.mp3,ak,100m,back
ak_50m_front_1488.mp3,ak,50m,front
ak_50m_front_1489.mp3,ak,50m,front
ak_50m_front_1491.mp3,ak,50m,front
m4_100m_left_1492.mp3,m4,100m,left
ak_200m_back_1493.mp3,ak,200m,back
m4_400m_front_1494.mp3,m4,400m,front
ak_200m_left_1498.mp3,ak,200m,left
ak_200m_left_1501.mp3,ak,200m,left
m4_100m_front_1502.mp3,m4,100m,front
m4_200m_front_1505.mp3,m4,200m,front
ak_100m_left_1508.mp3,ak,100m,left
ak_50m_right_1509.mp3,ak,50m,right
m4_50m_right_1510.mp3,m4,50m,right
m4_200m_front_1513.mp3,m4,200m,front
m4_400m_right_1516.mp3,m4,400m,right
ak_200m_front_1519.mp3,ak,200m,front
ak_100m_front_1520.mp3,ak,100m,front
m4_600m_back_1521.mp3,m4,600m,back
m4_100m_right_1523.mp3,m4,100m,right
ak_50m_right_1525.mp3,ak,50m,right
nogun_None_None_1528.mp3,nogun,None,None
m4_100m_back_1529.mp3,m4,100m,back
m4_600m_left_1533.mp3,m4,600m,left
ak_100m_right_1534.mp3,ak,100m,right
ak_600m_left_1539.mp3,ak,600m,left
m4_50m_back_1541.mp3,m4,50m,back
ak_50m_left_1548.mp3,ak,50m,left
ak_50m_left_1549.mp3,ak,50m,left
m4_200m_back_1551.mp3,m4,200m,back
ak_50m_front_1558.mp3,ak,50m,front
ak_100m_right_1560.mp3,ak,100m,right
ak_50m_back_1561.mp3,ak,50m,back
m4_50m_back_1563.mp3,m4,50m,back
ak_200m_back_1564.mp3,ak,200m,back
ak_600m_right_1566.mp3,ak,600m,right
ak_600m_left_1567.mp3,ak,600m,left
ak_200m_front_1568.mp3,ak,200m,front
ak_100m_back_1569.mp3,ak,100m,back
m4_200m_left_1570.mp3,m4,200m,left
m4_200m_front_1574.mp3,m4,200m,front
ak_50m_left_1575.mp3,ak,50m,left
m4_400m_left_1576.mp3,m4,400m,left
ak_400m_back_1579.mp3,ak,400m,back
ak_200m_back_1580.mp3,ak,200m,back
ak_200m_right_1581.mp3,ak,200m,right
m4_100m_left_1585.mp3,m4,100m,left
ak_600m_back_1587.mp3,ak,600m,back
ak_600m_back_1591.mp3,ak,600m,back
ak_600m_left_1592.mp3,ak,600m,left
m4_50m_left_1594.mp3,m4,50m,left
ak_600m_left_1595.mp3,ak,600m,left
ak_100m_front_1596.mp3,ak,100m,front
ak_0m_center_1600.mp3,ak,0m,center
ak_200m_right_1601.mp3,ak,200m,right
m4_200m_right_1609.mp3,m4,200m,right
ak_200m_back_1610.mp3,ak,200m,back
m4_200m_front_1612.mp3,m4,200m,front
ak_50m_back_1615.mp3,ak,50m,back
ak_400m_right_1616.mp3,ak,400m,right
m4_100m_left_1619.mp3,m4,100m,left
m4_50m_right_1625.mp3,m4,50m,right
m4_200m_front_1626.mp3,m4,200m,front
ak_400m_back_1627.mp3,ak,400m,back
m4_100m_left_1628.mp3,m4,100m,left
nogun_None_None_1630.mp3,nogun,None,None
m4_50m_right_1632.mp3,m4,50m,right
m4_200m_back_1635.mp3,m4,200m,back
ak_200m_left_1636.mp3,ak,200m,left
ak_200m_front_1637.mp3,ak,200m,front
m4_100m_left_1641.mp3,m4,100m,left
ak_200m_right_1649.mp3,ak,200m,right
ak_100m_right_1651.mp3,ak,100m,right
m4_600m_left_1652.mp3,m4,600m,left
m4_200m_right_1653.mp3,m4,200m,right
ak_100m_right_1654.mp3,ak,100m,right
m4_400m_back_1655.mp3,m4,400m,back
ak_400m_back_1656.mp3,ak,400m,back
ak_0m_center_1659.mp3,ak,0m,center
ak_50m_left_1661.mp3,ak,50m,left
ak_50m_right_1663.mp3,ak,50m,right
ak_100m_front_1668.mp3,ak,100m,front
ak_400m_right_1669.mp3,ak,400m,right
ak_100m_left_1670.mp3,ak,100m,left
m4_200m_back_1672.mp3,m4,200m,back
m4_0m_center_1673.mp3,m4,0m,center
m4_200m_front_1674.mp3,m4,200m,front
ak_100m_back_1675.mp3,ak,100m,back
m4_200m_left_1677.mp3,m4,200m,left
ak_50m_front_1679.mp3,ak,50m,front
m4_50m_left_1681.mp3,m4,50m,left
ak_600m_front_1683.mp3,ak,600m,front
ak_400m_front_1690.mp3,ak,400m,front
m4_400m_front_1692.mp3,m4,400m,front
ak_400m_front_1694.mp3,ak,400m,front
m4_600m_front_1696.mp3,m4,600m,front
m4_100m_back_1697.mp3,m4,100m,back
ak_100m_left_1698.mp3,ak,100m,left
ak_100m_back_1703.mp3,ak,100m,back
m4_400m_back_1707.mp3,m4,400m,back
m4_600m_back_1708.mp3,m4,600m,back
m4_200m_left_1709.mp3,m4,200m,left
ak_600m_right_1712.mp3,ak,600m,right
ak_400m_front_1716.mp3,ak,400m,front
m4_50m_left_1720.mp3,m4,50m,left
m4_600m_back_1721.mp3,m4,600m,back
ak_100m_left_1722.mp3,ak,100m,left
ak_200m_front_1724.mp3,ak,200m,front
nogun_None_None_1725.mp3,nogun,None,None
ak_200m_left_1727.mp3,ak,200m,left
m4_0m_center_1730.mp3,m4,0m,center
ak_200m_back_1732.mp3,ak,200m,back
m4_600m_back_1735.mp3,m4,600m,back
m4_400m_left_1737.mp3,m4,400m,left
m4_400m_left_1738.mp3,m4,400m,left
m4_600m_front_1744.mp3,m4,600m,front
ak_100m_left_1747.mp3,ak,100m,left
ak_50m_left_1750.mp3,ak,50m,left
m4_400m_left_1755.mp3,m4,400m,left
m4_200m_front_1757.mp3,m4,200m,front
m4_100m_right_1758.mp3,m4,100m,right
m4_200m_front_1759.mp3,m4,200m,front
ak_100m_right_1764.mp3,ak,100m,right
m4_400m_back_1765.mp3,m4,400m,back
ak_600m_back_1768.mp3,ak,600m,back
ak_50m_front_1769.mp3,ak,50m,front
m4_600m_back_1773.mp3,m4,600m,back
m4_400m_front_1774.mp3,m4,400m,front
ak_400m_right_1775.mp3,ak,400m,right
m4_200m_right_1777.mp3,m4,200m,right
ak_100m_left_1780.mp3,ak,100m,left
ak_100m_front_1783.mp3,ak,100m,front
ak_200m_left_1784.mp3,ak,200m,left
m4_600m_front_1786.mp3,m4,600m,front
m4_400m_right_1790.mp3,m4,400m,right
ak_400m_back_1791.mp3,ak,400m,back
m4_400m_back_1793.mp3,m4,400m,back
ak_400m_left_1794.mp3,ak,400m,left
