name,cate,dist,dire
m4_200m_front_0715.mp3,m4,200m,front
g36c_0m_center_0716.mp3,g36c,0m,center
s12k_0m_center_0717.mp3,s12k,0m,center
p90_0m_center_0718.mp3,p90,0m,center
ak_600m_left_0719.mp3,ak,600m,left
p18c_0m_center_0721.mp3,p18c,0m,center
g36c_0m_center_0722.mp3,g36c,0m,center
ak_50m_back_0723.mp3,ak,50m,back
m4_100m_back_0724.mp3,m4,100m,back
vec_0m_center_0725.mp3,vec,0m,center
vss_0m_center_0726.mp3,vss,0m,center
mini_0m_center_0727.mp3,mini,0m,center
r1895_0m_center_0728.mp3,r1895,0m,center
slr_0m_center_0729.mp3,slr,0m,center
nogun_None_None_0730.mp3,nogun,None,None
tomy_0m_center_0731.mp3,tomy,0m,center
slr_0m_center_0732.mp3,slr,0m,center
ak_50m_left_0733.mp3,ak,50m,left
pp_0m_center_0735.mp3,pp,0m,center
m4_600m_left_0737.mp3,m4,600m,left
sks_0m_center_0739.mp3,sks,0m,center
qbz_0m_center_0741.mp3,qbz,0m,center
m4_100m_right_0742.mp3,m4,100m,right
verl_0m_center_0743.mp3,verl,0m,center
ak_600m_back_0744.mp3,ak,600m,back
pump_0m_center_0745.mp3,pump,0m,center
scar_0m_center_0746.mp3,scar,0m,center
r1895_0m_center_0747.mp3,r1895,0m,center
slr_0m_center_0748.mp3,slr,0m,center
m4_600m_back_0749.mp3,m4,600m,back
m4_400m_back_0750.mp3,m4,400m,back
m4_200m_right_0751.mp3,m4,200m,right
ak_400m_back_0752.mp3,ak,400m,back
p90_0m_center_0753.mp3,p90,0m,center
pp_0m_center_0754.mp3,pp,0m,center
nogun_None_None_0756.mp3,nogun,None,None
ak_50m_front_0757.mp3,ak,50m,front
m4_600m_right_0758.mp3,m4,600m,right
vss_0m_center_0759.mp3,vss,0m,center
aug_0m_center_0760.mp3,aug,0m,center
ump_0m_center_0761.mp3,ump,0m,center
ak_100m_front_0762.mp3,ak,100m,front
awm_0m_center_0763.mp3,awm,0m,center
m4_100m_back_0764.mp3,m4,100m,back
ak_100m_left_0765.mp3,ak,100m,left
win_0m_center_0766.mp3,win,0m,center
qbz_0m_center_0767.mp3,qbz,0m,center
ak_600m_left_0768.mp3,ak,600m,left
m4_50m_left_0769.mp3,m4,50m,left
ak_100m_front_0770.mp3,ak,100m,front
ak_400m_front_0771.mp3,ak,400m,front
mini_0m_center_0773.mp3,mini,0m,center
m4_600m_right_0774.mp3,m4,600m,right
ak_400m_left_0776.mp3,ak,400m,left
m4_400m_left_0777.mp3,m4,400m,left
pump_0m_center_0778.mp3,pump,0m,center
pump_0m_center_0779.mp3,pump,0m,center
m4_200m_front_0780.mp3,m4,200m,front
ak_50m_back_0781.mp3,ak,50m,back
ak_50m_back_0785.mp3,ak,50m,back
tomy_0m_center_0786.mp3,tomy,0m,center
vss_0m_center_0787.mp3,vss,0m,center
dbs_0m_center_0788.mp3,dbs,0m,center
m4_400m_left_0789.mp3,m4,400m,left
aug_0m_center_0791.mp3,aug,0m,center
p1911_0m_center_0792.mp3,p1911,0m,center
m4_50m_right_0793.mp3,m4,50m,right
m4_600m_left_0794.mp3,m4,600m,left
slr_0m_center_0795.mp3,slr,0m,center
mini_0m_center_0796.mp3,mini,0m,center
m4_100m_front_0797.mp3,m4,100m,front
win_0m_center_0798.mp3,win,0m,center
m4_200m_right_0800.mp3,m4,200m,right
gro_0m_center_0801.mp3,gro,0m,center
m4_100m_back_0802.mp3,m4,100m,back
deagle_0m_center_0803.mp3,deagle,0m,center
ak_50m_back_0804.mp3,ak,50m,back
k2_0m_center_0805.mp3,k2,0m,center
m4_200m_right_0806.mp3,m4,200m,right
ak_100m_back_0808.mp3,ak,100m,back
m4_50m_left_0809.mp3,m4,50m,left
ak_200m_left_0810.mp3,ak,200m,left
ak_200m_right_0812.mp3,ak,200m,right
m24_0m_center_0813.mp3,m24,0m,center
m4_100m_back_0814.mp3,m4,100m,back
qbu_0m_center_0815.mp3,qbu,0m,center
m4_100m_front_0816.mp3,m4,100m,front
ump_0m_center_0817.mp3,ump,0m,center
win_0m_center_0818.mp3,win,0m,center
m4_600m_left_0819.mp3,m4,600m,left
m249_0m_center_0822.mp3,m249,0m,center
m4_100m_back_0823.mp3,m4,100m,back
pump_0m_center_0824.mp3,pump,0m,center
m4_200m_right_0825.mp3,m4,200m,right
m4_600m_right_0827.mp3,m4,600m,right
verl_0m_center_0828.mp3,verl,0m,center
g36c_0m_center_0829.mp3,g36c,0m,center
ak_400m_front_0830.mp3,ak,400m,front
gro_0m_center_0831.mp3,gro,0m,center
mini_0m_center_0832.mp3,mini,0m,center
uzi_0m_center_0833.mp3,uzi,0m,center
p1911_0m_center_0834.mp3,p1911,0m,center
mini_0m_center_0835.mp3,mini,0m,center
ak_50m_back_0836.mp3,ak,50m,back
p92_0m_center_0837.mp3,p92,0m,center
ak_400m_right_0838.mp3,ak,400m,right
ump_0m_center_0839.mp3,ump,0m,center
m249_0m_center_0841.mp3,m249,0m,center
ump_0m_center_0842.mp3,ump,0m,center
m4_400m_front_0843.mp3,m4,400m,front
pp_0m_center_0844.mp3,pp,0m,center
verl_0m_center_0846.mp3,verl,0m,center
m4_0m_center_0847.mp3,m4,0m,center
k2_0m_center_0848.mp3,k2,0m,center
ak_600m_front_0849.mp3,ak,600m,front
qbu_0m_center_0850.mp3,qbu,0m,center
m4_100m_front_0851.mp3,m4,100m,front
ak_100m_right_0852.mp3,ak,100m,right
ak_400m_left_0853.mp3,ak,400m,left
ak_400m_front_0854.mp3,ak,400m,front
qbu_0m_center_0855.mp3,qbu,0m,center
qbu_0m_center_0857.mp3,qbu,0m,center
ak_600m_back_0858.mp3,ak,600m,back
p1911_0m_center_0859.mp3,p1911,0m,center
ak_50m_right_0860.mp3,ak,50m,right
ak_100m_left_0862.mp3,ak,100m,left
ak_50m_left_0863.mp3,ak,50m,left
ak_100m_right_0864.mp3,ak,100m,right
m4_50m_back_0865.mp3,m4,50m,back
m4_400m_left_0866.mp3,m4,400m,left
ak_600m_left_0869.mp3,ak,600m,left
m4_50m_left_0870.mp3,m4,50m,left
m4_200m_right_0871.mp3,m4,200m,right
m4_50m_left_0872.mp3,m4,50m,left
m4_50m_front_0875.mp3,m4,50m,front
m4_400m_right_0876.mp3,m4,400m,right
ak_50m_back_0877.mp3,ak,50m,back
ak_400m_back_0878.mp3,ak,400m,back
kar_0m_center_0879.mp3,kar,0m,center
slr_0m_center_0880.mp3,slr,0m,center
dp_0m_center_0881.mp3,dp,0m,center
tomy_0m_center_0882.mp3,tomy,0m,center
qbz_0m_center_0883.mp3,qbz,0m,center
vec_0m_center_0884.mp3,vec,0m,center
m4_200m_right_0885.mp3,m4,200m,right
nogun_None_None_0886.mp3,nogun,None,None
ak_200m_front_0887.mp3,ak,200m,front
m4_50m_left_0888.mp3,m4,50m,left
m249_0m_center_0889.mp3,m249,0m,center
ak_600m_left_0890.mp3,ak,600m,left
ak_50m_back_0892.mp3,ak,50m,back
vss_0m_center_0893.mp3,vss,0m,center
m4_400m_right_0894.mp3,m4,400m,right
dbs_0m_center_0895.mp3,dbs,0m,center
m4_400m_right_0896.mp3,m4,400m,right
m4_100m_right_0897.mp3,m4,100m,right
slr_0m_center_0898.mp3,slr,0m,center
ak_100m_left_0899.mp3,ak,100m,left
m4_50m_back_0900.mp3,m4,50m,back
slr_0m_center_0901.mp3,slr,0m,center
nogun_None_None_0902.mp3,nogun,None,None
ump_0m_center_0903.mp3,ump,0m,center
p18c_0m_center_0904.mp3,p18c,0m,center
ak_600m_front_0905.mp3,ak,600m,front
aug_0m_center_0907.mp3,aug,0m,center
ak_400m_right_0908.mp3,ak,400m,right
gro_0m_center_0909.mp3,gro,0m,center
scar_0m_center_0910.mp3,scar,0m,center
ak_100m_front_0911.mp3,ak,100m,front
verl_0m_center_0912.mp3,verl,0m,center
p18c_0m_center_0914.mp3,p18c,0m,center
m4_50m_left_0915.mp3,m4,50m,left
m4_600m_left_0916.mp3,m4,600m,left
nogun_None_None_0917.mp3,nogun,None,None
ak_100m_right_0918.mp3,ak,100m,right
kar_0m_center_0920.mp3,kar,0m,center
mk_0m_center_0921.mp3,mk,0m,center
deagle_0m_center_0923.mp3,deagle,0m,center
m4_400m_left_0924.mp3,m4,400m,left
ak_200m_back_0925.mp3,ak,200m,back
ak_600m_back_0926.mp3,ak,600m,back
ak_100m_left_0928.mp3,ak,100m,left
pp_0m_center_0929.mp3,pp,0m,center
m4_600m_left_0930.mp3,m4,600m,left
sks_0m_center_0932.mp3,sks,0m,center
vss_0m_center_0933.mp3,vss,0m,center
ak_400m_left_0934.mp3,ak,400m,left
p18c_0m_center_0935.mp3,p18c,0m,center
m4_100m_right_0936.mp3,m4,100m,right
p92_0m_center_0938.mp3,p92,0m,center
p90_0m_center_0939.mp3,p90,0m,center
m4_600m_front_0940.mp3,m4,600m,front
m4_200m_left_0941.mp3,m4,200m,left
slr_0m_center_0942.mp3,slr,0m,center
ak_200m_left_0943.mp3,ak,200m,left
aug_0m_center_0944.mp3,aug,0m,center
r45_0m_center_0945.mp3,r45,0m,center
m4_600m_front_0946.mp3,m4,600m,front
dp_0m_center_0947.mp3,dp,0m,center
mini_0m_center_0948.mp3,mini,0m,center
win_0m_center_0949.mp3,win,0m,center
dp_0m_center_0950.mp3,dp,0m,center
dp_0m_center_0951.mp3,dp,0m,center
r45_0m_center_0952.mp3,r45,0m,center
sks_0m_center_0953.mp3,sks,0m,center
nogun_None_None_0954.mp3,nogun,None,None
m4_200m_back_0955.mp3,m4,200m,back
ak_100m_front_0956.mp3,ak,100m,front
m4_200m_front_0957.mp3,m4,200m,front
m4_100m_front_0958.mp3,m4,100m,front
ump_0m_center_0959.mp3,ump,0m,center
uzi_0m_center_0960.mp3,uzi,0m,center
ak_100m_left_0961.mp3,ak,100m,left
m4_400m_right_0962.mp3,m4,400m,right
r45_0m_center_0963.mp3,r45,0m,center
dbs_0m_center_0964.mp3,dbs,0m,center
awm_0m_center_0965.mp3,awm,0m,center
pp_0m_center_0966.mp3,pp,0m,center
gro_0m_center_0967.mp3,gro,0m,center
ak_50m_back_0968.mp3,ak,50m,back
deagle_0m_center_0969.mp3,deagle,0m,center
m24_0m_center_0970.mp3,m24,0m,center
tomy_0m_center_0971.mp3,tomy,0m,center
ak_50m_right_0972.mp3,ak,50m,right
m4_50m_back_0973.mp3,m4,50m,back
mini_0m_center_0974.mp3,mini,0m,center
qbz_0m_center_0976.mp3,qbz,0m,center
s12k_0m_center_0977.mp3,s12k,0m,center
nogun_None_None_0978.mp3,nogun,None,None
m4_400m_left_0979.mp3,m4,400m,left
pp_0m_center_0980.mp3,pp,0m,center
nogun_None_None_0982.mp3,nogun,None,None
m4_50m_left_0983.mp3,m4,50m,left
ak_100m_front_0984.mp3,ak,100m,front
r1895_0m_center_0986.mp3,r1895,0m,center
p92_0m_center_0987.mp3,p92,0m,center
uzi_0m_center_0989.mp3,uzi,0m,center
ak_600m_front_0990.mp3,ak,600m,front
p90_0m_center_0991.mp3,p90,0m,center
ak_100m_left_0992.mp3,ak,100m,left
m24_0m_center_0993.mp3,m24,0m,center
sks_0m_center_0994.mp3,sks,0m,center
m4_100m_back_0995.mp3,m4,100m,back
slr_0m_center_0997.mp3,slr,0m,center
gro_0m_center_0999.mp3,gro,0m,center
m4_400m_left_1000.mp3,m4,400m,left
m4_50m_left_1001.mp3,m4,50m,left
g36c_0m_center_1003.mp3,g36c,0m,center
pp_0m_center_1004.mp3,pp,0m,center
qbz_0m_center_1005.mp3,qbz,0m,center
ak_600m_right_1006.mp3,ak,600m,right
deagle_0m_center_1007.mp3,deagle,0m,center
ump_0m_center_1008.mp3,ump,0m,center
slr_0m_center_1009.mp3,slr,0m,center
ump_0m_center_1010.mp3,ump,0m,center
pump_0m_center_1011.mp3,pump,0m,center
g36c_0m_center_1012.mp3,g36c,0m,center
p92_0m_center_1014.mp3,p92,0m,center
dbs_0m_center_1015.mp3,dbs,0m,center
ak_100m_front_1016.mp3,ak,100m,front
slr_0m_center_1017.mp3,slr,0m,center
ak_400m_right_1018.mp3,ak,400m,right
p1911_0m_center_1019.mp3,p1911,0m,center
ak_100m_back_1020.mp3,ak,100m,back
dp_0m_center_1021.mp3,dp,0m,center
m4_600m_front_1022.mp3,m4,600m,front
ak_200m_back_1023.mp3,ak,200m,back
sks_0m_center_1024.mp3,sks,0m,center
m4_100m_front_1025.mp3,m4,100m,front
m4_200m_left_1026.mp3,m4,200m,left
ak_100m_front_1028.mp3,ak,100m,front
slr_0m_center_1029.mp3,slr,0m,center
gro_0m_center_1030.mp3,gro,0m,center
uzi_0m_center_1031.mp3,uzi,0m,center
gro_0m_center_1032.mp3,gro,0m,center
qbz_0m_center_1033.mp3,qbz,0m,center
dp_0m_center_1034.mp3,dp,0m,center
kar_0m_center_1036.mp3,kar,0m,center
m4_50m_front_1037.mp3,m4,50m,front
slr_0m_center_1038.mp3,slr,0m,center
m4_200m_back_1039.mp3,m4,200m,back
pp_0m_center_1040.mp3,pp,0m,center
qbu_0m_center_1041.mp3,qbu,0m,center
ak_600m_back_1042.mp3,ak,600m,back
dp_0m_center_1043.mp3,dp,0m,center
ak_100m_left_1044.mp3,ak,100m,left
m4_600m_right_1045.mp3,m4,600m,right
ak_50m_right_1048.mp3,ak,50m,right
ak_600m_right_1049.mp3,ak,600m,right
dp_0m_center_1050.mp3,dp,0m,center
p90_0m_center_1051.mp3,p90,0m,center
ump_0m_center_1052.mp3,ump,0m,center
tomy_0m_center_1053.mp3,tomy,0m,center
uzi_0m_center_1054.mp3,uzi,0m,center
m4_600m_front_1055.mp3,m4,600m,front
ak_400m_right_1056.mp3,ak,400m,right
m4_100m_left_1058.mp3,m4,100m,left
deagle_0m_center_1059.mp3,deagle,0m,center
verl_0m_center_1060.mp3,verl,0m,center
m4_100m_right_1061.mp3,m4,100m,right
m4_200m_back_1062.mp3,m4,200m,back
pp_0m_center_1063.mp3,pp,0m,center
m4_400m_right_1064.mp3,m4,400m,right
m4_200m_front_1066.mp3,m4,200m,front
ump_0m_center_1068.mp3,ump,0m,center
k2_0m_center_1069.mp3,k2,0m,center
scar_0m_center_1070.mp3,scar,0m,center
ak_100m_left_1071.mp3,ak,100m,left
m4_100m_left_1072.mp3,m4,100m,left
p90_0m_center_1073.mp3,p90,0m,center
ak_400m_front_1074.mp3,ak,400m,front
nogun_None_None_1075.mp3,nogun,None,None
qbu_0m_center_1076.mp3,qbu,0m,center
m4_600m_front_1077.mp3,m4,600m,front
ak_100m_left_1078.mp3,ak,100m,left
m24_0m_center_1079.mp3,m24,0m,center
vss_0m_center_1080.mp3,vss,0m,center
dbs_0m_center_1081.mp3,dbs,0m,center
ak_50m_front_1082.mp3,ak,50m,front
m4_200m_left_1083.mp3,m4,200m,left
ak_400m_left_1084.mp3,ak,400m,left
m4_400m_left_1086.mp3,m4,400m,left
ak_100m_front_1087.mp3,ak,100m,front
m4_400m_back_1088.mp3,m4,400m,back
p1911_0m_center_1089.mp3,p1911,0m,center
k2_0m_center_1090.mp3,k2,0m,center
ak_600m_front_1092.mp3,ak,600m,front
ak_100m_front_1093.mp3,ak,100m,front
ak_50m_front_1094.mp3,ak,50m,front
m249_0m_center_1095.mp3,m249,0m,center
m4_600m_back_1096.mp3,m4,600m,back
ak_600m_left_1097.mp3,ak,600m,left
ak_200m_left_1098.mp3,ak,200m,left
sks_0m_center_1099.mp3,sks,0m,center
aug_0m_center_1100.mp3,aug,0m,center
ak_600m_right_1101.mp3,ak,600m,right
ak_50m_right_1102.mp3,ak,50m,right
ak_200m_right_1103.mp3,ak,200m,right
kar_0m_center_1107.mp3,kar,0m,center
p90_0m_center_1108.mp3,p90,0m,center
slr_0m_center_1109.mp3,slr,0m,center
kar_0m_center_1110.mp3,kar,0m,center
m249_0m_center_1111.mp3,m249,0m,center
aug_0m_center_1113.mp3,aug,0m,center
tomy_0m_center_1114.mp3,tomy,0m,center
verl_0m_center_1115.mp3,verl,0m,center
scar_0m_center_1116.mp3,scar,0m,center
slr_0m_center_1117.mp3,slr,0m,center
k2_0m_center_1118.mp3,k2,0m,center
pump_0m_center_1119.mp3,pump,0m,center
vec_0m_center_1120.mp3,vec,0m,center
sks_0m_center_1121.mp3,sks,0m,center
ak_600m_front_1122.mp3,ak,600m,front
m4_200m_left_1123.mp3,m4,200m,left
p18c_0m_center_1124.mp3,p18c,0m,center
m4_400m_front_1125.mp3,m4,400m,front
ak_600m_back_1126.mp3,ak,600m,back
ak_200m_right_1127.mp3,ak,200m,right
m4_200m_right_1129.mp3,m4,200m,right
gro_0m_center_1130.mp3,gro,0m,center
pp_0m_center_1131.mp3,pp,0m,center
m4_400m_back_1132.mp3,m4,400m,back
m4_200m_front_1133.mp3,m4,200m,front
ak_200m_right_1134.mp3,ak,200m,right
m4_600m_right_1135.mp3,m4,600m,right
p92_0m_center_1136.mp3,p92,0m,center
ak_200m_back_1137.mp3,ak,200m,back
m4_600m_right_1138.mp3,m4,600m,right
p1911_0m_center_1139.mp3,p1911,0m,center
m4_100m_front_1140.mp3,m4,100m,front
awm_0m_center_1142.mp3,awm,0m,center
slr_0m_center_1143.mp3,slr,0m,center
ak_50m_front_1144.mp3,ak,50m,front
dp_0m_center_1146.mp3,dp,0m,center
aug_0m_center_1148.mp3,aug,0m,center
m4_200m_front_1149.mp3,m4,200m,front
scar_0m_center_1150.mp3,scar,0m,center
ak_200m_left_1151.mp3,ak,200m,left
kar_0m_center_1152.mp3,kar,0m,center
scar_0m_center_1153.mp3,scar,0m,center
dbs_0m_center_1154.mp3,dbs,0m,center
qbu_0m_center_1155.mp3,qbu,0m,center
ak_400m_front_1156.mp3,ak,400m,front
m4_200m_right_1157.mp3,m4,200m,right
mk_0m_center_1159.mp3,mk,0m,center
ak_50m_left_1161.mp3,ak,50m,left
vss_0m_center_1162.mp3,vss,0m,center
m4_400m_right_1163.mp3,m4,400m,right
m4_50m_front_1164.mp3,m4,50m,front
ak_50m_right_1165.mp3,ak,50m,right
ak_50m_front_1166.mp3,ak,50m,front
m4_200m_left_1167.mp3,m4,200m,left
m16_0m_center_1168.mp3,m16,0m,center
m4_600m_left_1169.mp3,m4,600m,left
ak_600m_right_1170.mp3,ak,600m,right
ak_600m_right_1171.mp3,ak,600m,right
vss_0m_center_1173.mp3,vss,0m,center
vec_0m_center_1174.mp3,vec,0m,center
p1911_0m_center_1175.mp3,p1911,0m,center
tomy_0m_center_1177.mp3,tomy,0m,center
tomy_0m_center_1178.mp3,tomy,0m,center
gro_0m_center_1179.mp3,gro,0m,center
tomy_0m_center_1180.mp3,tomy,0m,center
ak_400m_left_1181.mp3,ak,400m,left
kar_0m_center_1182.mp3,kar,0m,center
m24_0m_center_1184.mp3,m24,0m,center
m24_0m_center_1185.mp3,m24,0m,center
ak_600m_left_1186.mp3,ak,600m,left
m4_200m_left_1187.mp3,m4,200m,left
ak_100m_right_1190.mp3,ak,100m,right
m4_400m_right_1191.mp3,m4,400m,right
m4_200m_back_1192.mp3,m4,200m,back
qbz_0m_center_1193.mp3,qbz,0m,center
p92_0m_center_1194.mp3,p92,0m,center
m4_100m_back_1195.mp3,m4,100m,back
r1895_0m_center_1196.mp3,r1895,0m,center
m24_0m_center_1197.mp3,m24,0m,center
ump_0m_center_1198.mp3,ump,0m,center
p90_0m_center_1199.mp3,p90,0m,center
m4_100m_left_1202.mp3,m4,100m,left
ak_400m_left_1203.mp3,ak,400m,left
sks_0m_center_1204.mp3,sks,0m,center
ak_200m_right_1205.mp3,ak,200m,right
pump_0m_center_1206.mp3,pump,0m,center
verl_0m_center_1207.mp3,verl,0m,center
m4_100m_back_1208.mp3,m4,100m,back
sks_0m_center_1209.mp3,sks,0m,center
m16_0m_center_1210.mp3,m16,0m,center
p18c_0m_center_1211.mp3,p18c,0m,center
m4_400m_right_1212.mp3,m4,400m,right
slr_0m_center_1214.mp3,slr,0m,center
dp_0m_center_1215.mp3,dp,0m,center
m4_50m_right_1216.mp3,m4,50m,right
sks_0m_center_1217.mp3,sks,0m,center
p90_0m_center_1218.mp3,p90,0m,center
dbs_0m_center_1219.mp3,dbs,0m,center
ak_400m_back_1220.mp3,ak,400m,back
m4_600m_front_1221.mp3,m4,600m,front
ak_50m_front_1222.mp3,ak,50m,front
s12k_0m_center_1223.mp3,s12k,0m,center
p90_0m_center_1224.mp3,p90,0m,center
win_0m_center_1225.mp3,win,0m,center
p1911_0m_center_1226.mp3,p1911,0m,center
sks_0m_center_1229.mp3,sks,0m,center
nogun_None_None_1231.mp3,nogun,None,None
scar_0m_center_1232.mp3,scar,0m,center
qbz_0m_center_1233.mp3,qbz,0m,center
awm_0m_center_1234.mp3,awm,0m,center
m249_0m_center_1235.mp3,m249,0m,center
ak_100m_left_1236.mp3,ak,100m,left
nogun_None_None_1237.mp3,nogun,None,None
m4_50m_front_1239.mp3,m4,50m,front
awm_0m_center_1240.mp3,awm,0m,center
m4_600m_left_1241.mp3,m4,600m,left
ak_200m_front_1242.mp3,ak,200m,front
awm_0m_center_1244.mp3,awm,0m,center
qbz_0m_center_1245.mp3,qbz,0m,center
ak_50m_right_1246.mp3,ak,50m,right
p90_0m_center_1247.mp3,p90,0m,center
m4_200m_front_1248.mp3,m4,200m,front
ak_600m_front_1249.mp3,ak,600m,front
m4_600m_left_1250.mp3,m4,600m,left
qbu_0m_center_1251.mp3,qbu,0m,center
pump_0m_center_1252.mp3,pump,0m,center
ak_50m_left_1253.mp3,ak,50m,left
m4_100m_front_1254.mp3,m4,100m,front
r45_0m_center_1255.mp3,r45,0m,center
g36c_0m_center_1256.mp3,g36c,0m,center
p90_0m_center_1257.mp3,p90,0m,center
kar_0m_center_1258.mp3,kar,0m,center
ak_400m_back_1261.mp3,ak,400m,back
nogun_None_None_1262.mp3,nogun,None,None
ak_200m_back_1263.mp3,ak,200m,back
mini_0m_center_1264.mp3,mini,0m,center
uzi_0m_center_1265.mp3,uzi,0m,center
ak_400m_back_1267.mp3,ak,400m,back
ak_50m_left_1268.mp3,ak,50m,left
aug_0m_center_1269.mp3,aug,0m,center
ak_600m_left_1271.mp3,ak,600m,left
vss_0m_center_1272.mp3,vss,0m,center
m4_100m_back_1273.mp3,m4,100m,back
p1911_0m_center_1274.mp3,p1911,0m,center
ak_200m_front_1275.mp3,ak,200m,front
ak_400m_back_1277.mp3,ak,400m,back
k2_0m_center_1278.mp3,k2,0m,center
r1895_0m_center_1279.mp3,r1895,0m,center
r45_0m_center_1280.mp3,r45,0m,center
p92_0m_center_1281.mp3,p92,0m,center
p90_0m_center_1283.mp3,p90,0m,center
pump_0m_center_1285.mp3,pump,0m,center
pp_0m_center_1286.mp3,pp,0m,center
ak_400m_back_1287.mp3,ak,400m,back
m4_200m_back_1288.mp3,m4,200m,back
m249_0m_center_1290.mp3,m249,0m,center
deagle_0m_center_1291.mp3,deagle,0m,center
r1895_0m_center_1292.mp3,r1895,0m,center
m4_100m_back_1293.mp3,m4,100m,back
m4_400m_left_1294.mp3,m4,400m,left
m4_100m_right_1296.mp3,m4,100m,right
m4_600m_left_1297.mp3,m4,600m,left
ak_600m_back_1299.mp3,ak,600m,back
ak_100m_right_1300.mp3,ak,100m,right
p92_0m_center_1302.mp3,p92,0m,center
m4_200m_right_1303.mp3,m4,200m,right
win_0m_center_1304.mp3,win,0m,center
m16_0m_center_1306.mp3,m16,0m,center
m4_400m_front_1307.mp3,m4,400m,front
m4_100m_back_1308.mp3,m4,100m,back
ak_400m_right_1309.mp3,ak,400m,right
ump_0m_center_1310.mp3,ump,0m,center
m16_0m_center_1311.mp3,m16,0m,center
m4_600m_front_1312.mp3,m4,600m,front
sks_0m_center_1313.mp3,sks,0m,center
ak_600m_front_1314.mp3,ak,600m,front
sks_0m_center_1315.mp3,sks,0m,center
m4_50m_front_1316.mp3,m4,50m,front
m4_600m_front_1318.mp3,m4,600m,front
ak_100m_left_1319.mp3,ak,100m,left
ak_100m_back_1320.mp3,ak,100m,back
vss_0m_center_1321.mp3,vss,0m,center
m249_0m_center_1322.mp3,m249,0m,center
pump_0m_center_1325.mp3,pump,0m,center
mk_0m_center_1327.mp3,mk,0m,center
p92_0m_center_1328.mp3,p92,0m,center
m16_0m_center_1329.mp3,m16,0m,center
ak_400m_front_1330.mp3,ak,400m,front
dp_0m_center_1331.mp3,dp,0m,center
slr_0m_center_1334.mp3,slr,0m,center
slr_0m_center_1335.mp3,slr,0m,center
m4_400m_back_1336.mp3,m4,400m,back
ak_50m_back_1337.mp3,ak,50m,back
ak_600m_front_1338.mp3,ak,600m,front
slr_0m_center_1339.mp3,slr,0m,center
m4_200m_front_1341.mp3,m4,200m,front
ak_200m_right_1343.mp3,ak,200m,right
ak_200m_front_1344.mp3,ak,200m,front
gro_0m_center_1345.mp3,gro,0m,center
k2_0m_center_1347.mp3,k2,0m,center
ak_400m_left_1349.mp3,ak,400m,left
slr_0m_center_1350.mp3,slr,0m,center
ak_50m_right_1351.mp3,ak,50m,right
m4_50m_back_1353.mp3,m4,50m,back
ak_600m_front_1355.mp3,ak,600m,front
ak_400m_front_1356.mp3,ak,400m,front
m4_600m_right_1357.mp3,m4,600m,right
nogun_None_None_1358.mp3,nogun,None,None
verl_0m_center_1359.mp3,verl,0m,center
deagle_0m_center_1360.mp3,deagle,0m,center
ak_100m_right_1361.mp3,ak,100m,right
ak_100m_left_1363.mp3,ak,100m,left
g36c_0m_center_1364.mp3,g36c,0m,center
ak_50m_right_1365.mp3,ak,50m,right
p92_0m_center_1366.mp3,p92,0m,center
m4_400m_left_1368.mp3,m4,400m,left
m4_400m_right_1369.mp3,m4,400m,right
m4_400m_back_1370.mp3,m4,400m,back
m4_200m_back_1371.mp3,m4,200m,back
gro_0m_center_1372.mp3,gro,0m,center
ak_400m_right_1374.mp3,ak,400m,right
dp_0m_center_1375.mp3,dp,0m,center
ak_600m_back_1376.mp3,ak,600m,back
m4_100m_back_1377.mp3,m4,100m,back
m4_600m_front_1378.mp3,m4,600m,front
slr_0m_center_1379.mp3,slr,0m,center
m4_100m_back_1380.mp3,m4,100m,back
m4_50m_left_1381.mp3,m4,50m,left
deagle_0m_center_1382.mp3,deagle,0m,center
qbu_0m_center_1383.mp3,qbu,0m,center
qbz_0m_center_1386.mp3,qbz,0m,center
gro_0m_center_1387.mp3,gro,0m,center
ak_100m_left_1388.mp3,ak,100m,left
win_0m_center_1389.mp3,win,0m,center
p90_0m_center_1390.mp3,p90,0m,center
ak_50m_back_1391.mp3,ak,50m,back
qbz_0m_center_1392.mp3,qbz,0m,center
aug_0m_center_1393.mp3,aug,0m,center
p18c_0m_center_1394.mp3,p18c,0m,center
ak_100m_left_1395.mp3,ak,100m,left
qbz_0m_center_1396.mp3,qbz,0m,center
p18c_0m_center_1398.mp3,p18c,0m,center
dp_0m_center_1400.mp3,dp,0m,center
m4_400m_front_1401.mp3,m4,400m,front
qbu_0m_center_1402.mp3,qbu,0m,center
m249_0m_center_1404.mp3,m249,0m,center
slr_0m_center_1405.mp3,slr,0m,center
dp_0m_center_1406.mp3,dp,0m,center
m4_400m_front_1408.mp3,m4,400m,front
slr_0m_center_1409.mp3,slr,0m,center
ak_200m_left_1410.mp3,ak,200m,left
uzi_0m_center_1411.mp3,uzi,0m,center
mini_0m_center_1412.mp3,mini,0m,center
m4_400m_front_1413.mp3,m4,400m,front
ak_600m_left_1414.mp3,ak,600m,left
p90_0m_center_1415.mp3,p90,0m,center
pp_0m_center_1416.mp3,pp,0m,center
ak_100m_front_1417.mp3,ak,100m,front
m24_0m_center_1418.mp3,m24,0m,center
scar_0m_center_1419.mp3,scar,0m,center
m4_200m_back_1420.mp3,m4,200m,back
ak_50m_front_1421.mp3,ak,50m,front
ak_200m_left_1422.mp3,ak,200m,left
