name,cate,dist,dire
pump_0m_center_1285.mp3,pump,0m,center
pp_0m_center_1286.mp3,pp,0m,center
nogun_None_None_1289.mp3,nogun,None,None
m249_0m_center_1290.mp3,m249,0m,center
deagle_0m_center_1291.mp3,deagle,0m,center
r1895_0m_center_1292.mp3,r1895,0m,center
ak_0m_center_1301.mp3,ak,0m,center
p92_0m_center_1302.mp3,p92,0m,center
win_0m_center_1304.mp3,win,0m,center
m16_0m_center_1306.mp3,m16,0m,center
ump_0m_center_1310.mp3,ump,0m,center
m16_0m_center_1311.mp3,m16,0m,center
sks_0m_center_1313.mp3,sks,0m,center
sks_0m_center_1315.mp3,sks,0m,center
vss_0m_center_1321.mp3,vss,0m,center
m249_0m_center_1322.mp3,m249,0m,center
pump_0m_center_1325.mp3,pump,0m,center
mk_0m_center_1327.mp3,mk,0m,center
p92_0m_center_1328.mp3,p92,0m,center
m16_0m_center_1329.mp3,m16,0m,center
dp_0m_center_1331.mp3,dp,0m,center
slr_0m_center_1334.mp3,slr,0m,center
slr_0m_center_1335.mp3,slr,0m,center
slr_0m_center_1339.mp3,slr,0m,center
gro_0m_center_1345.mp3,gro,0m,center
k2_0m_center_1347.mp3,k2,0m,center
slr_0m_center_1350.mp3,slr,0m,center
nogun_None_None_1358.mp3,nogun,None,None
verl_0m_center_1359.mp3,verl,0m,center
deagle_0m_center_1360.mp3,deagle,0m,center
ak_0m_center_1362.mp3,ak,0m,center
g36c_0m_center_1364.mp3,g36c,0m,center
p92_0m_center_1366.mp3,p92,0m,center
nogun_None_None_1367.mp3,nogun,None,None
gro_0m_center_1372.mp3,gro,0m,center
dp_0m_center_1375.mp3,dp,0m,center
slr_0m_center_1379.mp3,slr,0m,center
deagle_0m_center_1382.mp3,deagle,0m,center
qbu_0m_center_1383.mp3,qbu,0m,center
qbz_0m_center_1386.mp3,qbz,0m,center
gro_0m_center_1387.mp3,gro,0m,center
win_0m_center_1389.mp3,win,0m,center
p90_0m_center_1390.mp3,p90,0m,center
qbz_0m_center_1392.mp3,qbz,0m,center
aug_0m_center_1393.mp3,aug,0m,center
p18c_0m_center_1394.mp3,p18c,0m,center
qbz_0m_center_1396.mp3,qbz,0m,center
p18c_0m_center_1398.mp3,p18c,0m,center
dp_0m_center_1400.mp3,dp,0m,center
qbu_0m_center_1402.mp3,qbu,0m,center
m249_0m_center_1404.mp3,m249,0m,center
slr_0m_center_1405.mp3,slr,0m,center
dp_0m_center_1406.mp3,dp,0m,center
slr_0m_center_1409.mp3,slr,0m,center
uzi_0m_center_1411.mp3,uzi,0m,center
mini_0m_center_1412.mp3,mini,0m,center
p90_0m_center_1415.mp3,p90,0m,center
pp_0m_center_1416.mp3,pp,0m,center
m24_0m_center_1418.mp3,m24,0m,center
scar_0m_center_1419.mp3,scar,0m,center
r45_0m_center_1424.mp3,r45,0m,center
aug_0m_center_1425.mp3,aug,0m,center
p1911_0m_center_1426.mp3,p1911,0m,center
sks_0m_center_1428.mp3,sks,0m,center
m249_0m_center_1429.mp3,m249,0m,center
qbu_0m_center_1432.mp3,qbu,0m,center
vss_0m_center_1433.mp3,vss,0m,center
slr_0m_center_1435.mp3,slr,0m,center
slr_0m_center_1437.mp3,slr,0m,center
p18c_0m_center_1438.mp3,p18c,0m,center
pp_0m_center_1439.mp3,pp,0m,center
k2_0m_center_1440.mp3,k2,0m,center
nogun_None_None_1441.mp3,nogun,None,None
m249_0m_center_1443.mp3,m249,0m,center
tomy_0m_center_1445.mp3,tomy,0m,center
win_0m_center_1446.mp3,win,0m,center
awm_0m_center_1447.mp3,awm,0m,center
k2_0m_center_1448.mp3,k2,0m,center
s12k_0m_center_1454.mp3,s12k,0m,center
p92_0m_center_1455.mp3,p92,0m,center
scar_0m_center_1457.mp3,scar,0m,center
nogun_None_None_1458.mp3,nogun,None,None
s12k_0m_center_1462.mp3,s12k,0m,center
qbu_0m_center_1465.mp3,qbu,0m,center
pump_0m_center_1470.mp3,pump,0m,center
m4_0m_center_1471.mp3,m4,0m,center
vss_0m_center_1473.mp3,vss,0m,center
sks_0m_center_1475.mp3,sks,0m,center
m249_0m_center_1476.mp3,m249,0m,center
awm_0m_center_1477.mp3,awm,0m,center
qbu_0m_center_1478.mp3,qbu,0m,center
pump_0m_center_1481.mp3,pump,0m,center
p1911_0m_center_1483.mp3,p1911,0m,center
m4_0m_center_1485.mp3,m4,0m,center
slr_0m_center_1487.mp3,slr,0m,center
slr_0m_center_1490.mp3,slr,0m,center
r45_0m_center_1495.mp3,r45,0m,center
deagle_0m_center_1496.mp3,deagle,0m,center
p90_0m_center_1499.mp3,p90,0m,center
win_0m_center_1500.mp3,win,0m,center
p1911_0m_center_1503.mp3,p1911,0m,center
vec_0m_center_1504.mp3,vec,0m,center
sks_0m_center_1511.mp3,sks,0m,center
nogun_None_None_1515.mp3,nogun,None,None
pump_0m_center_1517.mp3,pump,0m,center
win_0m_center_1518.mp3,win,0m,center
sks_0m_center_1522.mp3,sks,0m,center
deagle_0m_center_1524.mp3,deagle,0m,center
m16_0m_center_1526.mp3,m16,0m,center
awm_0m_center_1527.mp3,awm,0m,center
nogun_None_None_1528.mp3,nogun,None,None
pump_0m_center_1530.mp3,pump,0m,center
verl_0m_center_1531.mp3,verl,0m,center
r45_0m_center_1532.mp3,r45,0m,center
slr_0m_center_1535.mp3,slr,0m,center
uzi_0m_center_1536.mp3,uzi,0m,center
slr_0m_center_1537.mp3,slr,0m,center
p92_0m_center_1538.mp3,p92,0m,center
nogun_None_None_1540.mp3,nogun,None,None
win_0m_center_1542.mp3,win,0m,center
mini_0m_center_1543.mp3,mini,0m,center
scar_0m_center_1544.mp3,scar,0m,center
m24_0m_center_1545.mp3,m24,0m,center
gro_0m_center_1546.mp3,gro,0m,center
r45_0m_center_1552.mp3,r45,0m,center
slr_0m_center_1553.mp3,slr,0m,center
k2_0m_center_1556.mp3,k2,0m,center
vss_0m_center_1557.mp3,vss,0m,center
slr_0m_center_1562.mp3,slr,0m,center
aug_0m_center_1571.mp3,aug,0m,center
deagle_0m_center_1572.mp3,deagle,0m,center
qbz_0m_center_1573.mp3,qbz,0m,center
p1911_0m_center_1577.mp3,p1911,0m,center
pump_0m_center_1578.mp3,pump,0m,center
r1895_0m_center_1582.mp3,r1895,0m,center
dp_0m_center_1583.mp3,dp,0m,center
awm_0m_center_1588.mp3,awm,0m,center
m249_0m_center_1589.mp3,m249,0m,center
nogun_None_None_1590.mp3,nogun,None,None
ump_0m_center_1597.mp3,ump,0m,center
mini_0m_center_1598.mp3,mini,0m,center
s12k_0m_center_1599.mp3,s12k,0m,center
ak_0m_center_1600.mp3,ak,0m,center
s12k_0m_center_1603.mp3,s12k,0m,center
k2_0m_center_1605.mp3,k2,0m,center
deagle_0m_center_1606.mp3,deagle,0m,center
m24_0m_center_1607.mp3,m24,0m,center
pp_0m_center_1613.mp3,pp,0m,center
scar_0m_center_1617.mp3,scar,0m,center
r1895_0m_center_1618.mp3,r1895,0m,center
r1895_0m_center_1620.mp3,r1895,0m,center
awm_0m_center_1621.mp3,awm,0m,center
win_0m_center_1622.mp3,win,0m,center
vss_0m_center_1623.mp3,vss,0m,center
slr_0m_center_1624.mp3,slr,0m,center
g36c_0m_center_1629.mp3,g36c,0m,center
nogun_None_None_1630.mp3,nogun,None,None
aug_0m_center_1631.mp3,aug,0m,center
scar_0m_center_1633.mp3,scar,0m,center
verl_0m_center_1634.mp3,verl,0m,center
qbu_0m_center_1639.mp3,qbu,0m,center
vec_0m_center_1640.mp3,vec,0m,center
pump_0m_center_1642.mp3,pump,0m,center
pp_0m_center_1643.mp3,pp,0m,center
mini_0m_center_1644.mp3,mini,0m,center
slr_0m_center_1645.mp3,slr,0m,center
ump_0m_center_1646.mp3,ump,0m,center
vss_0m_center_1647.mp3,vss,0m,center
p90_0m_center_1650.mp3,p90,0m,center
m249_0m_center_1657.mp3,m249,0m,center
vec_0m_center_1658.mp3,vec,0m,center
kar_0m_center_1662.mp3,kar,0m,center
aug_0m_center_1664.mp3,aug,0m,center
aug_0m_center_1665.mp3,aug,0m,center
vec_0m_center_1666.mp3,vec,0m,center
r45_0m_center_1667.mp3,r45,0m,center
p18c_0m_center_1671.mp3,p18c,0m,center
m4_0m_center_1673.mp3,m4,0m,center
p18c_0m_center_1676.mp3,p18c,0m,center
tomy_0m_center_1678.mp3,tomy,0m,center
vss_0m_center_1680.mp3,vss,0m,center
dbs_0m_center_1682.mp3,dbs,0m,center
s12k_0m_center_1684.mp3,s12k,0m,center
scar_0m_center_1685.mp3,scar,0m,center
m24_0m_center_1686.mp3,m24,0m,center
m16_0m_center_1687.mp3,m16,0m,center
m16_0m_center_1688.mp3,m16,0m,center
m24_0m_center_1689.mp3,m24,0m,center
r45_0m_center_1691.mp3,r45,0m,center
kar_0m_center_1693.mp3,kar,0m,center
k2_0m_center_1695.mp3,k2,0m,center
m16_0m_center_1699.mp3,m16,0m,center
ump_0m_center_1700.mp3,ump,0m,center
ak_0m_center_1701.mp3,ak,0m,center
pp_0m_center_1702.mp3,pp,0m,center
p92_0m_center_1705.mp3,p92,0m,center
m16_0m_center_1706.mp3,m16,0m,center
mini_0m_center_1710.mp3,mini,0m,center
uzi_0m_center_1711.mp3,uzi,0m,center
qbz_0m_center_1713.mp3,qbz,0m,center
p18c_0m_center_1714.mp3,p18c,0m,center
aug_0m_center_1715.mp3,aug,0m,center
vss_0m_center_1718.mp3,vss,0m,center
p1911_0m_center_1719.mp3,p1911,0m,center
pp_0m_center_1723.mp3,pp,0m,center
nogun_None_None_1725.mp3,nogun,None,None
r1895_0m_center_1726.mp3,r1895,0m,center
k2_0m_center_1728.mp3,k2,0m,center
m4_0m_center_1730.mp3,m4,0m,center
vss_0m_center_1731.mp3,vss,0m,center
qbu_0m_center_1734.mp3,qbu,0m,center
p92_0m_center_1736.mp3,p92,0m,center
pp_0m_center_1740.mp3,pp,0m,center
deagle_0m_center_1741.mp3,deagle,0m,center
p1911_0m_center_1742.mp3,p1911,0m,center
mini_0m_center_1743.mp3,mini,0m,center
qbz_0m_center_1745.mp3,qbz,0m,center
p1911_0m_center_1746.mp3,p1911,0m,center
pp_0m_center_1748.mp3,pp,0m,center
vss_0m_center_1749.mp3,vss,0m,center
ump_0m_center_1751.mp3,ump,0m,center
slr_0m_center_1752.mp3,slr,0m,center
scar_0m_center_1753.mp3,scar,0m,center
qbu_0m_center_1754.mp3,qbu,0m,center
qbu_0m_center_1756.mp3,qbu,0m,center
r1895_0m_center_1760.mp3,r1895,0m,center
pump_0m_center_1761.mp3,pump,0m,center
mk_0m_center_1762.mp3,mk,0m,center
dp_0m_center_1766.mp3,dp,0m,center
uzi_0m_center_1767.mp3,uzi,0m,center
scar_0m_center_1771.mp3,scar,0m,center
uzi_0m_center_1772.mp3,uzi,0m,center
uzi_0m_center_1778.mp3,uzi,0m,center
vss_0m_center_1779.mp3,vss,0m,center
verl_0m_center_1781.mp3,verl,0m,center
m249_0m_center_1785.mp3,m249,0m,center
scar_0m_center_1788.mp3,scar,0m,center
tomy_0m_center_1789.mp3,tomy,0m,center
p90_0m_center_1792.mp3,p90,0m,center
pp_0m_center_1795.mp3,pp,0m,center
vec_0m_center_1797.mp3,vec,0m,center
