name,cate,dist,dire
r1895_0m_center_1951.mp3,r1895,0m,center
r45_0m_center_1956.mp3,r45,0m,center
r45_0m_center_1959.mp3,r45,0m,center
r45_0m_center_1960.mp3,r45,0m,center
r45_0m_center_1961.mp3,r45,0m,center
r45_0m_center_1963.mp3,r45,0m,center
r45_0m_center_1967.mp3,r45,0m,center
r45_0m_center_1968.mp3,r45,0m,center
r45_0m_center_1969.mp3,r45,0m,center
r45_0m_center_1970.mp3,r45,0m,center
r45_0m_center_1971.mp3,r45,0m,center
r45_0m_center_1972.mp3,r45,0m,center
r45_0m_center_1974.mp3,r45,0m,center
r45_0m_center_1975.mp3,r45,0m,center
r45_0m_center_1976.mp3,r45,0m,center
r45_0m_center_1977.mp3,r45,0m,center
s12k_0m_center_1978.mp3,s12k,0m,center
s12k_0m_center_1979.mp3,s12k,0m,center
s12k_0m_center_1980.mp3,s12k,0m,center
s12k_0m_center_1981.mp3,s12k,0m,center
s12k_0m_center_1982.mp3,s12k,0m,center
s12k_0m_center_1983.mp3,s12k,0m,center
s12k_0m_center_1985.mp3,s12k,0m,center
s12k_0m_center_1986.mp3,s12k,0m,center
s12k_0m_center_1988.mp3,s12k,0m,center
s12k_0m_center_1989.mp3,s12k,0m,center
s12k_0m_center_1990.mp3,s12k,0m,center
ump_0m_center_1994.mp3,ump,0m,center
ump_0m_center_1995.mp3,ump,0m,center
ump_0m_center_1996.mp3,ump,0m,center
ump_0m_center_1997.mp3,ump,0m,center
ump_0m_center_1998.mp3,ump,0m,center
ump_0m_center_1999.mp3,ump,0m,center
ump_0m_center_2000.mp3,ump,0m,center
ump_0m_center_2001.mp3,ump,0m,center
ump_0m_center_2003.mp3,ump,0m,center
ump_0m_center_2004.mp3,ump,0m,center
ump_0m_center_2005.mp3,ump,0m,center
ump_0m_center_2007.mp3,ump,0m,center
ump_0m_center_2008.mp3,ump,0m,center
ump_0m_center_2009.mp3,ump,0m,center
ump_0m_center_2010.mp3,ump,0m,center
ump_0m_center_2012.mp3,ump,0m,center
uzi_0m_center_2013.mp3,uzi,0m,center
uzi_0m_center_2014.mp3,uzi,0m,center
uzi_0m_center_2015.mp3,uzi,0m,center
uzi_0m_center_2016.mp3,uzi,0m,center
uzi_0m_center_2018.mp3,uzi,0m,center
uzi_0m_center_2019.mp3,uzi,0m,center
uzi_0m_center_2020.mp3,uzi,0m,center
uzi_0m_center_2021.mp3,uzi,0m,center
uzi_0m_center_2024.mp3,uzi,0m,center
uzi_0m_center_2025.mp3,uzi,0m,center
uzi_0m_center_2027.mp3,uzi,0m,center
uzi_0m_center_2028.mp3,uzi,0m,center
uzi_0m_center_2029.mp3,uzi,0m,center
vec_0m_center_2030.mp3,vec,0m,center
vec_0m_center_2033.mp3,vec,0m,center
vec_0m_center_2034.mp3,vec,0m,center
vec_0m_center_2035.mp3,vec,0m,center
vec_0m_center_2036.mp3,vec,0m,center
vec_0m_center_2037.mp3,vec,0m,center
vec_0m_center_2038.mp3,vec,0m,center
vec_0m_center_2039.mp3,vec,0m,center
vec_0m_center_2040.mp3,vec,0m,center
vec_0m_center_2044.mp3,vec,0m,center
verl_0m_center_2045.mp3,verl,0m,center
verl_0m_center_2046.mp3,verl,0m,center
verl_0m_center_2047.mp3,verl,0m,center
verl_0m_center_2048.mp3,verl,0m,center
verl_0m_center_2050.mp3,verl,0m,center
verl_0m_center_2052.mp3,verl,0m,center
verl_0m_center_2053.mp3,verl,0m,center
verl_0m_center_2055.mp3,verl,0m,center
verl_0m_center_2057.mp3,verl,0m,center
win_0m_center_2059.mp3,win,0m,center
win_0m_center_2060.mp3,win,0m,center
win_0m_center_2062.mp3,win,0m,center
win_0m_center_2064.mp3,win,0m,center
win_0m_center_2066.mp3,win,0m,center
win_0m_center_2067.mp3,win,0m,center
win_0m_center_2069.mp3,win,0m,center
aug_0m_center_2072.mp3,aug,0m,center
aug_0m_center_2073.mp3,aug,0m,center
aug_0m_center_2075.mp3,aug,0m,center
aug_0m_center_2077.mp3,aug,0m,center
aug_0m_center_2078.mp3,aug,0m,center
aug_0m_center_2079.mp3,aug,0m,center
aug_0m_center_2080.mp3,aug,0m,center
aug_0m_center_2082.mp3,aug,0m,center
gro_0m_center_2083.mp3,gro,0m,center
gro_0m_center_2084.mp3,gro,0m,center
gro_0m_center_2085.mp3,gro,0m,center
gro_0m_center_2088.mp3,gro,0m,center
gro_0m_center_2090.mp3,gro,0m,center
k2_0m_center_2094.mp3,k2,0m,center
k2_0m_center_2095.mp3,k2,0m,center
k2_0m_center_2096.mp3,k2,0m,center
k2_0m_center_2098.mp3,k2,0m,center
k2_0m_center_2099.mp3,k2,0m,center
k2_0m_center_2100.mp3,k2,0m,center
k2_0m_center_2102.mp3,k2,0m,center
k2_0m_center_2103.mp3,k2,0m,center
k2_0m_center_2104.mp3,k2,0m,center
m249_0m_center_2105.mp3,m249,0m,center
m249_0m_center_2106.mp3,m249,0m,center
m249_0m_center_2107.mp3,m249,0m,center
m249_0m_center_2108.mp3,m249,0m,center
m249_0m_center_2110.mp3,m249,0m,center
m249_0m_center_2111.mp3,m249,0m,center
nogun_None_None_2114.mp3,nogun,None,None
nogun_None_None_2115.mp3,nogun,None,None
nogun_None_None_2116.mp3,nogun,None,None
nogun_None_None_2117.mp3,nogun,None,None
nogun_None_None_2118.mp3,nogun,None,None
nogun_None_None_2119.mp3,nogun,None,None
nogun_None_None_2120.mp3,nogun,None,None
nogun_None_None_2121.mp3,nogun,None,None
nogun_None_None_2122.mp3,nogun,None,None
nogun_None_None_2123.mp3,nogun,None,None
nogun_None_None_2125.mp3,nogun,None,None
nogun_None_None_2126.mp3,nogun,None,None
nogun_None_None_2127.mp3,nogun,None,None
nogun_None_None_2128.mp3,nogun,None,None
nogun_None_None_2129.mp3,nogun,None,None
nogun_None_None_2130.mp3,nogun,None,None
nogun_None_None_2132.mp3,nogun,None,None
nogun_None_None_2133.mp3,nogun,None,None
nogun_None_None_2135.mp3,nogun,None,None
nogun_None_None_2136.mp3,nogun,None,None
nogun_None_None_2138.mp3,nogun,None,None
nogun_None_None_2141.mp3,nogun,None,None
nogun_None_None_2142.mp3,nogun,None,None
nogun_None_None_2143.mp3,nogun,None,None
nogun_None_None_2144.mp3,nogun,None,None
nogun_None_None_2145.mp3,nogun,None,None
nogun_None_None_2146.mp3,nogun,None,None
nogun_None_None_2147.mp3,nogun,None,None
nogun_None_None_2148.mp3,nogun,None,None
nogun_None_None_2149.mp3,nogun,None,None
nogun_None_None_2150.mp3,nogun,None,None
nogun_None_None_2151.mp3,nogun,None,None
nogun_None_None_2152.mp3,nogun,None,None
nogun_None_None_2153.mp3,nogun,None,None
nogun_None_None_2154.mp3,nogun,None,None
nogun_None_None_2155.mp3,nogun,None,None
nogun_None_None_2156.mp3,nogun,None,None
nogun_None_None_2157.mp3,nogun,None,None
nogun_None_None_2159.mp3,nogun,None,None
nogun_None_None_2160.mp3,nogun,None,None
nogun_None_None_2162.mp3,nogun,None,None
nogun_None_None_2163.mp3,nogun,None,None
nogun_None_None_2164.mp3,nogun,None,None
nogun_None_None_2165.mp3,nogun,None,None
nogun_None_None_2166.mp3,nogun,None,None
nogun_None_None_2167.mp3,nogun,None,None
nogun_None_None_2168.mp3,nogun,None,None
nogun_None_None_2169.mp3,nogun,None,None
nogun_None_None_2170.mp3,nogun,None,None
qbz_0m_center_2171.mp3,qbz,0m,center
qbz_0m_center_2172.mp3,qbz,0m,center
qbz_0m_center_2174.mp3,qbz,0m,center
qbz_0m_center_2175.mp3,qbz,0m,center
qbz_0m_center_2176.mp3,qbz,0m,center
qbz_0m_center_2177.mp3,qbz,0m,center
qbz_0m_center_2178.mp3,qbz,0m,center
qbz_0m_center_2179.mp3,qbz,0m,center
qbz_0m_center_2181.mp3,qbz,0m,center
scar_0m_center_2183.mp3,scar,0m,center
scar_0m_center_2185.mp3,scar,0m,center
scar_0m_center_2186.mp3,scar,0m,center
scar_0m_center_2187.mp3,scar,0m,center
scar_0m_center_2188.mp3,scar,0m,center
scar_0m_center_2189.mp3,scar,0m,center
scar_0m_center_2191.mp3,scar,0m,center
scar_0m_center_2194.mp3,scar,0m,center
